index,predicted_label,model_name
7480,Semi-formal,typhoon-v2.1-12b-instruct
7481,Formal,typhoon-v2.1-12b-instruct
7482,Formal,typhoon-v2.1-12b-instruct
7483,Semi-formal,typhoon-v2.1-12b-instruct
7484,Formal,typhoon-v2.1-12b-instruct
7485,Formal,typhoon-v2.1-12b-instruct
7486,Semi-formal,typhoon-v2.1-12b-instruct
7487,Ceremonial,typhoon-v2.1-12b-instruct
7488,Ceremonial,typhoon-v2.1-12b-instruct
7489,Ceremonial,typhoon-v2.1-12b-instruct
7490,Ceremonial,typhoon-v2.1-12b-instruct
7491,Ceremonial,typhoon-v2.1-12b-instruct
7492,Ceremonial,typhoon-v2.1-12b-instruct
7493,Semi-formal,typhoon-v2.1-12b-instruct
7494,Semi-formal,typhoon-v2.1-12b-instruct
7495,Ceremonial,typhoon-v2.1-12b-instruct
7496,Semi-formal,typhoon-v2.1-12b-instruct
7497,Semi-formal,typhoon-v2.1-12b-instruct
7498,Formal,typhoon-v2.1-12b-instruct
7499,Semi-formal,typhoon-v2.1-12b-instruct
7500,Formal,typhoon-v2.1-12b-instruct
7501,Ceremonial,typhoon-v2.1-12b-instruct
7502,Semi-formal,typhoon-v2.1-12b-instruct
7503,Formal,typhoon-v2.1-12b-instruct
7504,Semi-formal,typhoon-v2.1-12b-instruct
7505,Casual,typhoon-v2.1-12b-instruct
7506,Formal,typhoon-v2.1-12b-instruct
7507,Formal,typhoon-v2.1-12b-instruct
7508,Ceremonial,typhoon-v2.1-12b-instruct
7509,Formal,typhoon-v2.1-12b-instruct
7510,Semi-formal,typhoon-v2.1-12b-instruct
7511,Semi-formal,typhoon-v2.1-12b-instruct
7512,Formal,typhoon-v2.1-12b-instruct
7513,Ceremonial,typhoon-v2.1-12b-instruct
7514,Ceremonial,typhoon-v2.1-12b-instruct
7515,Formal,typhoon-v2.1-12b-instruct
7516,Formal,typhoon-v2.1-12b-instruct
7517,Semi-formal,typhoon-v2.1-12b-instruct
7518,Formal,typhoon-v2.1-12b-instruct
7519,Ceremonial,typhoon-v2.1-12b-instruct
7520,Semi-formal,typhoon-v2.1-12b-instruct
7521,Casual,typhoon-v2.1-12b-instruct
7522,Formal,typhoon-v2.1-12b-instruct
7523,Ceremonial,typhoon-v2.1-12b-instruct
7524,Semi-formal,typhoon-v2.1-12b-instruct
7525,Semi-formal,typhoon-v2.1-12b-instruct
7526,Semi-formal,typhoon-v2.1-12b-instruct
7527,Casual,typhoon-v2.1-12b-instruct
7528,Casual,typhoon-v2.1-12b-instruct
7529,Semi-formal,typhoon-v2.1-12b-instruct
7530,Formal,typhoon-v2.1-12b-instruct
7531,Formal,typhoon-v2.1-12b-instruct
7532,Formal,typhoon-v2.1-12b-instruct
7533,Formal,typhoon-v2.1-12b-instruct
7534,Semi-formal,typhoon-v2.1-12b-instruct
7535,Formal,typhoon-v2.1-12b-instruct
7536,Formal,typhoon-v2.1-12b-instruct
7537,Semi-formal,typhoon-v2.1-12b-instruct
7538,Semi-formal,typhoon-v2.1-12b-instruct
7539,Semi-formal,typhoon-v2.1-12b-instruct
7540,Semi-formal,typhoon-v2.1-12b-instruct
7541,Semi-formal,typhoon-v2.1-12b-instruct
7542,Ceremonial,typhoon-v2.1-12b-instruct
7543,Semi-formal,typhoon-v2.1-12b-instruct
7544,Semi-formal,typhoon-v2.1-12b-instruct
7545,Semi-formal,typhoon-v2.1-12b-instruct
7546,Semi-formal,typhoon-v2.1-12b-instruct
7547,Casual,typhoon-v2.1-12b-instruct
7548,Formal,typhoon-v2.1-12b-instruct
7549,Ceremonial,typhoon-v2.1-12b-instruct
7550,Formal,typhoon-v2.1-12b-instruct
7551,Formal,typhoon-v2.1-12b-instruct
7552,Formal,typhoon-v2.1-12b-instruct
7553,Formal,typhoon-v2.1-12b-instruct
7554,Formal,typhoon-v2.1-12b-instruct
7555,Casual,typhoon-v2.1-12b-instruct
7556,Semi-formal,typhoon-v2.1-12b-instruct
7557,Ceremonial,typhoon-v2.1-12b-instruct
7558,Ceremonial,typhoon-v2.1-12b-instruct
7559,Ceremonial,typhoon-v2.1-12b-instruct
7560,Formal,typhoon-v2.1-12b-instruct
7561,Ceremonial,typhoon-v2.1-12b-instruct
7562,Formal,typhoon-v2.1-12b-instruct
7563,Semi-formal,typhoon-v2.1-12b-instruct
7564,Ceremonial,typhoon-v2.1-12b-instruct
7565,Ceremonial,typhoon-v2.1-12b-instruct
7566,Formal,typhoon-v2.1-12b-instruct
7567,Semi-formal,typhoon-v2.1-12b-instruct
7568,Ceremonial,typhoon-v2.1-12b-instruct
7569,Ceremonial,typhoon-v2.1-12b-instruct
7570,Casual,typhoon-v2.1-12b-instruct
7571,Formal,typhoon-v2.1-12b-instruct
7572,Formal,typhoon-v2.1-12b-instruct
7573,Semi-formal,typhoon-v2.1-12b-instruct
7574,Semi-formal,typhoon-v2.1-12b-instruct
7575,Semi-formal,typhoon-v2.1-12b-instruct
7576,Semi-formal,typhoon-v2.1-12b-instruct
7577,Ceremonial,typhoon-v2.1-12b-instruct
7578,Ceremonial,typhoon-v2.1-12b-instruct
7579,Casual,typhoon-v2.1-12b-instruct
7580,Casual,typhoon-v2.1-12b-instruct
7581,Formal,typhoon-v2.1-12b-instruct
7582,Semi-formal,typhoon-v2.1-12b-instruct
7583,Semi-formal,typhoon-v2.1-12b-instruct
7584,Semi-formal,typhoon-v2.1-12b-instruct
7585,Semi-formal,typhoon-v2.1-12b-instruct
7586,Ceremonial,typhoon-v2.1-12b-instruct
7587,Formal,typhoon-v2.1-12b-instruct
7588,Formal,typhoon-v2.1-12b-instruct
7589,Casual,typhoon-v2.1-12b-instruct
7590,Semi-formal,typhoon-v2.1-12b-instruct
7591,Semi-formal,typhoon-v2.1-12b-instruct
7592,Semi-formal,typhoon-v2.1-12b-instruct
7593,Ceremonial,typhoon-v2.1-12b-instruct
7594,Semi-formal,typhoon-v2.1-12b-instruct
7595,Formal,typhoon-v2.1-12b-instruct
7596,Semi-formal,typhoon-v2.1-12b-instruct
7597,Formal,typhoon-v2.1-12b-instruct
7598,Formal,typhoon-v2.1-12b-instruct
7599,Semi-formal,typhoon-v2.1-12b-instruct
7600,Semi-formal,typhoon-v2.1-12b-instruct
7601,Semi-formal,typhoon-v2.1-12b-instruct
7602,Formal,typhoon-v2.1-12b-instruct
7603,Semi-formal,typhoon-v2.1-12b-instruct
7604,Casual,typhoon-v2.1-12b-instruct
7605,Casual,typhoon-v2.1-12b-instruct
7606,Ceremonial,typhoon-v2.1-12b-instruct
7607,Ceremonial,typhoon-v2.1-12b-instruct
7608,Casual,typhoon-v2.1-12b-instruct
7609,Formal,typhoon-v2.1-12b-instruct
7610,Semi-formal,typhoon-v2.1-12b-instruct
7611,Semi-formal,typhoon-v2.1-12b-instruct
7612,Casual,typhoon-v2.1-12b-instruct
7613,Casual,typhoon-v2.1-12b-instruct
7614,Semi-formal,typhoon-v2.1-12b-instruct
7615,Ceremonial,typhoon-v2.1-12b-instruct
7616,Semi-formal,typhoon-v2.1-12b-instruct
7617,Ceremonial,typhoon-v2.1-12b-instruct
7618,Ceremonial,typhoon-v2.1-12b-instruct
7619,Ceremonial,typhoon-v2.1-12b-instruct
7620,Formal,typhoon-v2.1-12b-instruct
7621,Casual,typhoon-v2.1-12b-instruct
7622,Casual,typhoon-v2.1-12b-instruct
7623,Formal,typhoon-v2.1-12b-instruct
7624,Casual,typhoon-v2.1-12b-instruct
7625,Formal,typhoon-v2.1-12b-instruct
7626,Casual,typhoon-v2.1-12b-instruct
7627,Formal,typhoon-v2.1-12b-instruct
7628,Ceremonial,typhoon-v2.1-12b-instruct
7629,Semi-formal,typhoon-v2.1-12b-instruct
7630,Semi-formal,typhoon-v2.1-12b-instruct
7631,Formal,typhoon-v2.1-12b-instruct
7632,Casual,typhoon-v2.1-12b-instruct
7633,Ceremonial,typhoon-v2.1-12b-instruct
7634,Semi-formal,typhoon-v2.1-12b-instruct
7635,Ceremonial,typhoon-v2.1-12b-instruct
7636,Ceremonial,typhoon-v2.1-12b-instruct
7637,Formal,typhoon-v2.1-12b-instruct
7638,Casual,typhoon-v2.1-12b-instruct
7639,Casual,typhoon-v2.1-12b-instruct
7640,Ceremonial,typhoon-v2.1-12b-instruct
7641,Semi-formal,typhoon-v2.1-12b-instruct
7642,Ceremonial,typhoon-v2.1-12b-instruct
7643,Casual,typhoon-v2.1-12b-instruct
7644,Semi-formal,typhoon-v2.1-12b-instruct
7645,Semi-formal,typhoon-v2.1-12b-instruct
7646,Ceremonial,typhoon-v2.1-12b-instruct
7647,Formal,typhoon-v2.1-12b-instruct
7648,Ceremonial,typhoon-v2.1-12b-instruct
7649,Formal,typhoon-v2.1-12b-instruct
7650,Ceremonial,typhoon-v2.1-12b-instruct
7651,Formal,typhoon-v2.1-12b-instruct
7652,Formal,typhoon-v2.1-12b-instruct
7653,Semi-formal,typhoon-v2.1-12b-instruct
7654,Formal,typhoon-v2.1-12b-instruct
7655,Casual,typhoon-v2.1-12b-instruct
7656,Ceremonial,typhoon-v2.1-12b-instruct
7657,Formal,typhoon-v2.1-12b-instruct
7658,Semi-formal,typhoon-v2.1-12b-instruct
7659,Formal,typhoon-v2.1-12b-instruct
7660,Semi-formal,typhoon-v2.1-12b-instruct
7661,Formal,typhoon-v2.1-12b-instruct
7662,Semi-formal,typhoon-v2.1-12b-instruct
7663,Casual,typhoon-v2.1-12b-instruct
7664,Casual,typhoon-v2.1-12b-instruct
7665,Casual,typhoon-v2.1-12b-instruct
7666,Semi-formal,typhoon-v2.1-12b-instruct
7667,Semi-formal,typhoon-v2.1-12b-instruct
7668,Formal,typhoon-v2.1-12b-instruct
7669,Semi-formal,typhoon-v2.1-12b-instruct
7670,Formal,typhoon-v2.1-12b-instruct
7671,Formal,typhoon-v2.1-12b-instruct
7672,Formal,typhoon-v2.1-12b-instruct
7673,Ceremonial,typhoon-v2.1-12b-instruct
7674,Formal,typhoon-v2.1-12b-instruct
7675,Casual,typhoon-v2.1-12b-instruct
7676,Ceremonial,typhoon-v2.1-12b-instruct
7677,Ceremonial,typhoon-v2.1-12b-instruct
7678,Ceremonial,typhoon-v2.1-12b-instruct
7679,Semi-formal,typhoon-v2.1-12b-instruct
7680,Formal,typhoon-v2.1-12b-instruct
7681,Semi-formal,typhoon-v2.1-12b-instruct
7682,Formal,typhoon-v2.1-12b-instruct
7683,Semi-formal,typhoon-v2.1-12b-instruct
7684,Ceremonial,typhoon-v2.1-12b-instruct
7685,Formal,typhoon-v2.1-12b-instruct
7686,Semi-formal,typhoon-v2.1-12b-instruct
7687,Semi-formal,typhoon-v2.1-12b-instruct
7688,Semi-formal,typhoon-v2.1-12b-instruct
7689,Formal,typhoon-v2.1-12b-instruct
7690,Semi-formal,typhoon-v2.1-12b-instruct
7691,Formal,typhoon-v2.1-12b-instruct
7692,Formal,typhoon-v2.1-12b-instruct
7693,Formal,typhoon-v2.1-12b-instruct
7694,Formal,typhoon-v2.1-12b-instruct
7695,Formal,typhoon-v2.1-12b-instruct
7696,Formal,typhoon-v2.1-12b-instruct
7697,Casual,typhoon-v2.1-12b-instruct
7698,Formal,typhoon-v2.1-12b-instruct
7699,Semi-formal,typhoon-v2.1-12b-instruct
7700,Ceremonial,typhoon-v2.1-12b-instruct
7701,Formal,typhoon-v2.1-12b-instruct
7702,Semi-formal,typhoon-v2.1-12b-instruct
7703,Ceremonial,typhoon-v2.1-12b-instruct
7704,Ceremonial,typhoon-v2.1-12b-instruct
7705,Formal,typhoon-v2.1-12b-instruct
7706,Semi-formal,typhoon-v2.1-12b-instruct
7707,Semi-formal,typhoon-v2.1-12b-instruct
7708,Formal,typhoon-v2.1-12b-instruct
7709,Casual,typhoon-v2.1-12b-instruct
7710,Formal,typhoon-v2.1-12b-instruct
7711,Semi-formal,typhoon-v2.1-12b-instruct
7712,Semi-formal,typhoon-v2.1-12b-instruct
7713,Semi-formal,typhoon-v2.1-12b-instruct
7714,Formal,typhoon-v2.1-12b-instruct
7715,Semi-formal,typhoon-v2.1-12b-instruct
7716,Formal,typhoon-v2.1-12b-instruct
7717,Formal,typhoon-v2.1-12b-instruct
7718,Semi-formal,typhoon-v2.1-12b-instruct
7719,Formal,typhoon-v2.1-12b-instruct
7720,Semi-formal,typhoon-v2.1-12b-instruct
7721,Formal,typhoon-v2.1-12b-instruct
7722,Semi-formal,typhoon-v2.1-12b-instruct
7723,Semi-formal,typhoon-v2.1-12b-instruct
7724,Formal,typhoon-v2.1-12b-instruct
7725,Semi-formal,typhoon-v2.1-12b-instruct
7726,Ceremonial,typhoon-v2.1-12b-instruct
7727,Formal,typhoon-v2.1-12b-instruct
7728,Formal,typhoon-v2.1-12b-instruct
7729,Formal,typhoon-v2.1-12b-instruct
7730,Ceremonial,typhoon-v2.1-12b-instruct
7731,Casual,typhoon-v2.1-12b-instruct
7732,Ceremonial,typhoon-v2.1-12b-instruct
7733,Semi-formal,typhoon-v2.1-12b-instruct
7734,Ceremonial,typhoon-v2.1-12b-instruct
7735,Ceremonial,typhoon-v2.1-12b-instruct
7736,Ceremonial,typhoon-v2.1-12b-instruct
7737,Ceremonial,typhoon-v2.1-12b-instruct
7738,Formal,typhoon-v2.1-12b-instruct
7739,Ceremonial,typhoon-v2.1-12b-instruct
7740,Formal,typhoon-v2.1-12b-instruct
7741,Formal,typhoon-v2.1-12b-instruct
7742,Semi-formal,typhoon-v2.1-12b-instruct
7743,Formal,typhoon-v2.1-12b-instruct
7744,Formal,typhoon-v2.1-12b-instruct
7745,Formal,typhoon-v2.1-12b-instruct
7746,Semi-formal,typhoon-v2.1-12b-instruct
7747,Semi-formal,typhoon-v2.1-12b-instruct
7748,Formal,typhoon-v2.1-12b-instruct
7749,Formal,typhoon-v2.1-12b-instruct
7750,Ceremonial,typhoon-v2.1-12b-instruct
7751,Formal,typhoon-v2.1-12b-instruct
7752,Formal,typhoon-v2.1-12b-instruct
7753,Formal,typhoon-v2.1-12b-instruct
7754,Semi-formal,typhoon-v2.1-12b-instruct
7755,Formal,typhoon-v2.1-12b-instruct
7756,Formal,typhoon-v2.1-12b-instruct
7757,Casual,typhoon-v2.1-12b-instruct
7758,Formal,typhoon-v2.1-12b-instruct
7759,Formal,typhoon-v2.1-12b-instruct
7760,Ceremonial,typhoon-v2.1-12b-instruct
7761,Casual,typhoon-v2.1-12b-instruct
7762,Ceremonial,typhoon-v2.1-12b-instruct
7763,Formal,typhoon-v2.1-12b-instruct
7764,Formal,typhoon-v2.1-12b-instruct
7765,Semi-formal,typhoon-v2.1-12b-instruct
7766,Ceremonial,typhoon-v2.1-12b-instruct
7767,Semi-formal,typhoon-v2.1-12b-instruct
7768,Formal,typhoon-v2.1-12b-instruct
7769,Formal,typhoon-v2.1-12b-instruct
7770,Semi-formal,typhoon-v2.1-12b-instruct
7771,Casual,typhoon-v2.1-12b-instruct
7772,Formal,typhoon-v2.1-12b-instruct
7773,Semi-formal,typhoon-v2.1-12b-instruct
7774,Formal,typhoon-v2.1-12b-instruct
7775,Semi-formal,typhoon-v2.1-12b-instruct
7776,Formal,typhoon-v2.1-12b-instruct
7777,Semi-formal,typhoon-v2.1-12b-instruct
7778,Formal,typhoon-v2.1-12b-instruct
7779,Casual,typhoon-v2.1-12b-instruct
7780,Formal,typhoon-v2.1-12b-instruct
7781,Casual,typhoon-v2.1-12b-instruct
7782,Ceremonial,typhoon-v2.1-12b-instruct
7783,Formal,typhoon-v2.1-12b-instruct
7784,Semi-formal,typhoon-v2.1-12b-instruct
7785,Semi-formal,typhoon-v2.1-12b-instruct
7786,Semi-formal,typhoon-v2.1-12b-instruct
7787,Ceremonial,typhoon-v2.1-12b-instruct
7788,Semi-formal,typhoon-v2.1-12b-instruct
7789,Semi-formal,typhoon-v2.1-12b-instruct
7790,Semi-formal,typhoon-v2.1-12b-instruct
7791,Semi-formal,typhoon-v2.1-12b-instruct
7792,Ceremonial,typhoon-v2.1-12b-instruct
7793,Formal,typhoon-v2.1-12b-instruct
7794,Formal,typhoon-v2.1-12b-instruct
7795,Ceremonial,typhoon-v2.1-12b-instruct
7796,Ceremonial,typhoon-v2.1-12b-instruct
7797,Semi-formal,typhoon-v2.1-12b-instruct
7798,Semi-formal,typhoon-v2.1-12b-instruct
7799,Ceremonial,typhoon-v2.1-12b-instruct
7800,Casual,typhoon-v2.1-12b-instruct
7801,Casual,typhoon-v2.1-12b-instruct
7802,Casual,typhoon-v2.1-12b-instruct
7803,Semi-formal,typhoon-v2.1-12b-instruct
7804,Semi-formal,typhoon-v2.1-12b-instruct
7805,Formal,typhoon-v2.1-12b-instruct
7806,Ceremonial,typhoon-v2.1-12b-instruct
7807,Ceremonial,typhoon-v2.1-12b-instruct
7808,Ceremonial,typhoon-v2.1-12b-instruct
7809,Formal,typhoon-v2.1-12b-instruct
7810,Casual,typhoon-v2.1-12b-instruct
7811,Casual,typhoon-v2.1-12b-instruct
7812,Casual,typhoon-v2.1-12b-instruct
7813,Formal,typhoon-v2.1-12b-instruct
7814,Semi-formal,typhoon-v2.1-12b-instruct
7815,Semi-formal,typhoon-v2.1-12b-instruct
7816,Formal,typhoon-v2.1-12b-instruct
7817,Semi-formal,typhoon-v2.1-12b-instruct
7818,Semi-formal,typhoon-v2.1-12b-instruct
7819,Semi-formal,typhoon-v2.1-12b-instruct
7820,Ceremonial,typhoon-v2.1-12b-instruct
7821,Ceremonial,typhoon-v2.1-12b-instruct
7822,Semi-formal,typhoon-v2.1-12b-instruct
7823,Formal,typhoon-v2.1-12b-instruct
7824,Casual,typhoon-v2.1-12b-instruct
7825,Formal,typhoon-v2.1-12b-instruct
7826,Formal,typhoon-v2.1-12b-instruct
7827,Ceremonial,typhoon-v2.1-12b-instruct
7828,Formal,typhoon-v2.1-12b-instruct
7829,Formal,typhoon-v2.1-12b-instruct
7830,Ceremonial,typhoon-v2.1-12b-instruct
7831,Formal,typhoon-v2.1-12b-instruct
7832,Formal,typhoon-v2.1-12b-instruct
7833,Semi-formal,typhoon-v2.1-12b-instruct
7834,Semi-formal,typhoon-v2.1-12b-instruct
7835,Ceremonial,typhoon-v2.1-12b-instruct
7836,Ceremonial,typhoon-v2.1-12b-instruct
7837,Ceremonial,typhoon-v2.1-12b-instruct
7838,Ceremonial,typhoon-v2.1-12b-instruct
7839,Semi-formal,typhoon-v2.1-12b-instruct
7840,Formal,typhoon-v2.1-12b-instruct
7841,Semi-formal,typhoon-v2.1-12b-instruct
7842,Formal,typhoon-v2.1-12b-instruct
7843,Semi-formal,typhoon-v2.1-12b-instruct
7844,Casual,typhoon-v2.1-12b-instruct
7845,Semi-formal,typhoon-v2.1-12b-instruct
7846,Formal,typhoon-v2.1-12b-instruct
7847,Formal,typhoon-v2.1-12b-instruct
7848,Formal,typhoon-v2.1-12b-instruct
7849,Casual,typhoon-v2.1-12b-instruct
7850,Ceremonial,typhoon-v2.1-12b-instruct
7851,Semi-formal,typhoon-v2.1-12b-instruct
7852,Formal,typhoon-v2.1-12b-instruct
7853,Semi-formal,typhoon-v2.1-12b-instruct
7854,Semi-formal,typhoon-v2.1-12b-instruct
7855,Formal,typhoon-v2.1-12b-instruct
7856,Ceremonial,typhoon-v2.1-12b-instruct
7857,Semi-formal,typhoon-v2.1-12b-instruct
7858,Ceremonial,typhoon-v2.1-12b-instruct
7859,Formal,typhoon-v2.1-12b-instruct
7860,Casual,typhoon-v2.1-12b-instruct
7861,Casual,typhoon-v2.1-12b-instruct
7862,Formal,typhoon-v2.1-12b-instruct
7863,Formal,typhoon-v2.1-12b-instruct
7864,Casual,typhoon-v2.1-12b-instruct
7865,Ceremonial,typhoon-v2.1-12b-instruct
7866,Semi-formal,typhoon-v2.1-12b-instruct
7867,Ceremonial,typhoon-v2.1-12b-instruct
7868,Formal,typhoon-v2.1-12b-instruct
7869,Casual,typhoon-v2.1-12b-instruct
7870,Ceremonial,typhoon-v2.1-12b-instruct
7871,Formal,typhoon-v2.1-12b-instruct
7872,Ceremonial,typhoon-v2.1-12b-instruct
7873,Formal,typhoon-v2.1-12b-instruct
7874,Ceremonial,typhoon-v2.1-12b-instruct
7875,Ceremonial,typhoon-v2.1-12b-instruct
7876,Semi-formal,typhoon-v2.1-12b-instruct
7877,Formal,typhoon-v2.1-12b-instruct
7878,Formal,typhoon-v2.1-12b-instruct
7879,Formal,typhoon-v2.1-12b-instruct
7880,Formal,typhoon-v2.1-12b-instruct
7881,Semi-formal,typhoon-v2.1-12b-instruct
7882,Casual,typhoon-v2.1-12b-instruct
7883,Formal,typhoon-v2.1-12b-instruct
7884,Formal,typhoon-v2.1-12b-instruct
7885,Ceremonial,typhoon-v2.1-12b-instruct
7886,Formal,typhoon-v2.1-12b-instruct
7887,Semi-formal,typhoon-v2.1-12b-instruct
7888,Ceremonial,typhoon-v2.1-12b-instruct
7889,Semi-formal,typhoon-v2.1-12b-instruct
7890,Ceremonial,typhoon-v2.1-12b-instruct
7891,Ceremonial,typhoon-v2.1-12b-instruct
7892,Formal,typhoon-v2.1-12b-instruct
7893,Formal,typhoon-v2.1-12b-instruct
7894,Ceremonial,typhoon-v2.1-12b-instruct
7895,Semi-formal,typhoon-v2.1-12b-instruct
7896,Formal,typhoon-v2.1-12b-instruct
7897,Semi-formal,typhoon-v2.1-12b-instruct
7898,Semi-formal,typhoon-v2.1-12b-instruct
7899,Semi-formal,typhoon-v2.1-12b-instruct
7900,Semi-formal,typhoon-v2.1-12b-instruct
7901,Formal,typhoon-v2.1-12b-instruct
7902,Semi-formal,typhoon-v2.1-12b-instruct
7903,Semi-formal,typhoon-v2.1-12b-instruct
7904,Formal,typhoon-v2.1-12b-instruct
7905,Semi-formal,typhoon-v2.1-12b-instruct
7906,Semi-formal,typhoon-v2.1-12b-instruct
7907,Semi-formal,typhoon-v2.1-12b-instruct
7908,Formal,typhoon-v2.1-12b-instruct
7909,Formal,typhoon-v2.1-12b-instruct
7910,Semi-formal,typhoon-v2.1-12b-instruct
7911,Semi-formal,typhoon-v2.1-12b-instruct
7912,Semi-formal,typhoon-v2.1-12b-instruct
7913,Formal,typhoon-v2.1-12b-instruct
7914,Casual,typhoon-v2.1-12b-instruct
7915,Casual,typhoon-v2.1-12b-instruct
7916,Formal,typhoon-v2.1-12b-instruct
7917,Semi-formal,typhoon-v2.1-12b-instruct
7918,Formal,typhoon-v2.1-12b-instruct
7919,Formal,typhoon-v2.1-12b-instruct
7920,Ceremonial,typhoon-v2.1-12b-instruct
7921,Semi-formal,typhoon-v2.1-12b-instruct
7922,Ceremonial,typhoon-v2.1-12b-instruct
7923,Formal,typhoon-v2.1-12b-instruct
7924,Casual,typhoon-v2.1-12b-instruct
7925,Ceremonial,typhoon-v2.1-12b-instruct
7926,Ceremonial,typhoon-v2.1-12b-instruct
7927,Formal,typhoon-v2.1-12b-instruct
7928,Semi-formal,typhoon-v2.1-12b-instruct
7929,Semi-formal,typhoon-v2.1-12b-instruct
7930,Formal,typhoon-v2.1-12b-instruct
7931,Casual,typhoon-v2.1-12b-instruct
7932,Ceremonial,typhoon-v2.1-12b-instruct
7933,Semi-formal,typhoon-v2.1-12b-instruct
7934,Formal,typhoon-v2.1-12b-instruct
7935,Semi-formal,typhoon-v2.1-12b-instruct
7936,Formal,typhoon-v2.1-12b-instruct
7937,Semi-formal,typhoon-v2.1-12b-instruct
7938,Formal,typhoon-v2.1-12b-instruct
7939,Formal,typhoon-v2.1-12b-instruct
7940,Semi-formal,typhoon-v2.1-12b-instruct
7941,Semi-formal,typhoon-v2.1-12b-instruct
7942,Formal,typhoon-v2.1-12b-instruct
7943,Casual,typhoon-v2.1-12b-instruct
7944,Formal,typhoon-v2.1-12b-instruct
7945,Formal,typhoon-v2.1-12b-instruct
7946,Ceremonial,typhoon-v2.1-12b-instruct
7947,Semi-formal,typhoon-v2.1-12b-instruct
7948,Formal,typhoon-v2.1-12b-instruct
7949,Formal,typhoon-v2.1-12b-instruct
7950,Formal,typhoon-v2.1-12b-instruct
7951,Formal,typhoon-v2.1-12b-instruct
7952,Semi-formal,typhoon-v2.1-12b-instruct
7953,Casual,typhoon-v2.1-12b-instruct
7954,Formal,typhoon-v2.1-12b-instruct
7955,Ceremonial,typhoon-v2.1-12b-instruct
7956,Formal,typhoon-v2.1-12b-instruct
7957,Formal,typhoon-v2.1-12b-instruct
7958,Formal,typhoon-v2.1-12b-instruct
7959,Semi-formal,typhoon-v2.1-12b-instruct
7960,Formal,typhoon-v2.1-12b-instruct
7961,Formal,typhoon-v2.1-12b-instruct
7962,Ceremonial,typhoon-v2.1-12b-instruct
7963,Ceremonial,typhoon-v2.1-12b-instruct
7964,Formal,typhoon-v2.1-12b-instruct
7965,Semi-formal,typhoon-v2.1-12b-instruct
7966,Semi-formal,typhoon-v2.1-12b-instruct
7967,Formal,typhoon-v2.1-12b-instruct
7968,Semi-formal,typhoon-v2.1-12b-instruct
7969,Semi-formal,typhoon-v2.1-12b-instruct
7970,Ceremonial,typhoon-v2.1-12b-instruct
7971,Ceremonial,typhoon-v2.1-12b-instruct
7972,Ceremonial,typhoon-v2.1-12b-instruct
7973,Ceremonial,typhoon-v2.1-12b-instruct
7974,Formal,typhoon-v2.1-12b-instruct
7975,Semi-formal,typhoon-v2.1-12b-instruct
7976,Semi-formal,typhoon-v2.1-12b-instruct
7977,Formal,typhoon-v2.1-12b-instruct
7978,Ceremonial,typhoon-v2.1-12b-instruct
7979,Ceremonial,typhoon-v2.1-12b-instruct
7980,Ceremonial,typhoon-v2.1-12b-instruct
7981,Formal,typhoon-v2.1-12b-instruct
7982,Semi-formal,typhoon-v2.1-12b-instruct
7983,Casual,typhoon-v2.1-12b-instruct
7984,Ceremonial,typhoon-v2.1-12b-instruct
7985,Formal,typhoon-v2.1-12b-instruct
7986,Semi-formal,typhoon-v2.1-12b-instruct
7987,Formal,typhoon-v2.1-12b-instruct
7988,Formal,typhoon-v2.1-12b-instruct
7989,Casual,typhoon-v2.1-12b-instruct
7990,Semi-formal,typhoon-v2.1-12b-instruct
7991,Semi-formal,typhoon-v2.1-12b-instruct
7992,Casual,typhoon-v2.1-12b-instruct
7993,Formal,typhoon-v2.1-12b-instruct
7994,Formal,typhoon-v2.1-12b-instruct
7995,Semi-formal,typhoon-v2.1-12b-instruct
7996,Semi-formal,typhoon-v2.1-12b-instruct
7997,Formal,typhoon-v2.1-12b-instruct
7998,Semi-formal,typhoon-v2.1-12b-instruct
7999,Casual,typhoon-v2.1-12b-instruct
8000,Semi-formal,typhoon-v2.1-12b-instruct
8001,Ceremonial,typhoon-v2.1-12b-instruct
8002,Formal,typhoon-v2.1-12b-instruct
8003,Formal,typhoon-v2.1-12b-instruct
8004,Semi-formal,typhoon-v2.1-12b-instruct
8005,Ceremonial,typhoon-v2.1-12b-instruct
8006,Semi-formal,typhoon-v2.1-12b-instruct
8007,Ceremonial,typhoon-v2.1-12b-instruct
8008,Ceremonial,typhoon-v2.1-12b-instruct
8009,Semi-formal,typhoon-v2.1-12b-instruct
8010,Formal,typhoon-v2.1-12b-instruct
8011,Ceremonial,typhoon-v2.1-12b-instruct
8012,Formal,typhoon-v2.1-12b-instruct
8013,Formal,typhoon-v2.1-12b-instruct
8014,Casual,typhoon-v2.1-12b-instruct
8015,Ceremonial,typhoon-v2.1-12b-instruct
8016,Ceremonial,typhoon-v2.1-12b-instruct
8017,Formal,typhoon-v2.1-12b-instruct
8018,Semi-formal,typhoon-v2.1-12b-instruct
8019,Casual,typhoon-v2.1-12b-instruct
8020,Casual,typhoon-v2.1-12b-instruct
8021,Formal,typhoon-v2.1-12b-instruct
8022,Semi-formal,typhoon-v2.1-12b-instruct
8023,Formal,typhoon-v2.1-12b-instruct
8024,Semi-formal,typhoon-v2.1-12b-instruct
8025,Semi-formal,typhoon-v2.1-12b-instruct
